93,739,,,,,,,,,,,1,,
94,748,,,,,,,,,,,1,,
95,756,,,,,,,,,,,1,978.408424742593,748.928119750854
96,764,,,,,,,,,,,1,978.408424742593,748.928119750854
97,773,,,,,,,,,,,1,978.408424742593,748.928119750854
98,781,,,,,,,,,,,1,978.408424742593,748.928119750854
99,789,,,,,,,,,,,1,978.408424742593,748.928119750854
100,790,,,,,,,1,Mouse,Id:M;X:1154;Y:626,TestImage,,,
101,798,,,,,,,,,,,1,978.408424742593,748.928119750854
102,806,,,,,,,,,,,1,978.408424742593,748.928119750854
103,814,,,,,,,,,,,1,978.408424742593,748.928119750854
104,821,,,,,,,1,Mouse,Id:M;X:1154;Y:624,TestImage,,,
105,823,,,,,,,,,,,1,978.408424742593,748.928119750854
106,831,,,,,,,,,,,1,978.408424742593,748.928119750854
107,840,,,,,,,,,,,1,978.408424742593,748.928119750854
108,845,,,,,,,1,Mouse,Id:M;X:1153;Y:623,TestImage,,,
109,848,,,,,,,,,,,1,978.408424742593,748.928119750854
110,856,,,,,,,,,,,1,978.408424742593,748.928119750854
111,864,,,,,,,,,,,1,978.408424742593,748.928119750854
112,873,,,,,,,,,,,1,978.408424742593,748.928119750854
113,878,,,,,,,1,Mouse,Id:M;X:1153;Y:622,TestImage,,,
114,881,,,,,,,,,,,1,978.408424742593,748.928119750854
115,889,,,,,,,,,,,1,978.408424742593,748.928119750854
116,898,,,,,,,,,,,1,978.408424742593,748.928119750854
117,906,,,,,,,,,,,1,978.408424742593,748.928119750854
118,909,,,,,,,1,Mouse,Id:M;X:1152;Y:619,TestImage,,,
119,914,,,,,,,,,,,1,978.408424742593,748.928119750854
120,923,,,,,,,,,,,1,978.408424742593,748.928119750854
121,931,,,,,,,,,,,1,978.408424742593,748.928119750854
122,934,,,,,,,1,Mouse,Id:M;X:1151;Y:618,TestImage,,,
123,939,,,,,,,,,,,1,978.408424742593,748.928119750854
124,948,,,,,,,,,,,1,978.408424742593,748.928119750854
125,956,,,,,,,,,,,1,978.408424742593,748.928119750854
126,964,,,,,,,,,,,1,978.408424742593,748.928119750854
127,973,,,,,,,,,,,1,978.408424742593,748.928119750854
128,981,,,,,,,,,,,1,,
129,989,,,,,,,,,,,1,,
130,998,,,,,,,,,,,1,,
131,1006,,,,,,,,,,,1,,
132,1014,,,,,,,,,,,1,,
133,1023,,,,,,,,,,,1,,
134,1031,,,,,,,,,,,1,,
135,1040,,,,,,,,,,,1,,
136,1048,,,,,,,,,,,1,967.72776370571,552.991549395817
137,1056,,,,,,,,,,,1,967.72776370571,552.991549395817
138,1064,,,,,,,,,,,1,967.72776370571,552.991549395817
139,1073,,,,,,,,,,,1,967.72776370571,552.991549395817
140,1081,,,,,,,,,,,1,967.72776370571,552.991549395817
141,1090,,,,,,,,,,,1,967.72776370571,552.991549395817
142,1098,,,,,,,,,,,1,967.72776370571,552.991549395817
143,1106,,,,,,,,,,,1,967.72776370571,552.991549395817
144,1114,,,,,,,,,,,1,967.72776370571,552.991549395817
145,1123,,,,,,,,,,,1,967.72776370571,552.991549395817
146,1131,,,,,,,,,,,1,967.72776370571,552.991549395817
147,1140,,,,,,,,,,,1,967.72776370571,552.991549395817
148,1148,,,,,,,,,,,1,967.72776370571,552.991549395817
149,1156,,,,,,,,,,,1,967.72776370571,552.991549395817
150,1164,,,,,,,,,,,1,967.72776370571,552.991549395817
151,1173,,,,,,,,,,,1,967.72776370571,552.991549395817
152,1181,,,,,,,,,,,1,967.72776370571,552.991549395817
153,1190,,,,,,,,,,,1,967.72776370571,552.991549395817
154,1198,,,,,,,,,,,1,967.72776370571,552.991549395817
155,1206,,,,,,,,,,,1,967.72776370571,552.991549395817
156,1214,,,,,,,,,,,1,967.72776370571,552.991549395817
157,1223,,,,,,,,,,,1,967.72776370571,552.991549395817
158,1231,,,,,,,,,,,1,,
159,1239,,,,,,,,,,,1,,
160,1248,,,,,,,,,,,1,,
161,1256,,,,,,,,,,,1,,
162,1264,,,,,,,,,,,1,,
163,1273,,,,,,,,,,,1,,
164,1281,,,,,,,,,,,1,,
165,1290,,,,,,,,,,,1,,
166,1298,,,,,,,,,,,1,,
167,1306,,,,,,,,,,,1,,
168,1314,,,,,,,,,,,1,949.364696325661,520.890536410631
169,1323,,,,,,,,,,,1,949.364696325661,520.890536410631
170,1331,,,,,,,,,,,1,949.364696325661,520.890536410631
171,1340,,,,,,,,,,,1,949.364696325661,520.890536410631
172,1348,,,,,,,,,,,1,949.364696325661,520.890536410631
173,1356,,,,,,,,,,,1,949.364696325661,520.890536410631
174,1364,,,,,,,,,,,1,949.364696325661,520.890536410631
175,1373,,,,,,,,,,,1,949.364696325661,520.890536410631
176,1381,,,,,,,,,,,1,949.364696325661,520.890536410631
177,1390,,,,,,,,,,,1,949.364696325661,520.890536410631
178,1398,,,,,,,,,,,1,949.364696325661,520.890536410631
179,1406,,,,,,,,,,,1,949.364696325661,520.890536410631
180,1414,,,,,,,,,,,1,949.364696325661,520.890536410631
181,1423,,,,,,,,,,,1,949.364696325661,520.890536410631
182,1431,,,,,,,,,,,1,949.364696325661,520.890536410631
183,1440,,,,,,,,,,,1,949.364696325661,520.890536410631
184,1448,,,,,,,,,,,1,949.364696325661,520.890536410631
185,1456,,,,,,,,,,,1,949.364696325661,520.890536410631
186,1464,,,,,,,,,,,1,949.364696325661,520.890536410631
187,1473,,,,,,,,,,,1,949.364696325661,520.890536410631
188,1481,,,,,,,,,,,1,949.364696325661,520.890536410631
189,1490,,,,,,,,,,,1,949.364696325661,520.890536410631
190,1494,,,,,,,1,Mouse,Id:M;X:1150;Y:618,TestImage,,,
191,1498,,,,,,,,,,,1,949.364696325661,520.890536410631
192,1506,,,,,,,,,,,1,949.364696325661,520.890536410631
193,1514,,,,,,,,,,,1,949.364696325661,520.890536410631
194,1518,,,,,,,1,Mouse,Id:M;X:1149;Y:618,TestImage,,,
195,1523,,,,,,,,,,,1,949.364696325661,520.890536410631
196,1531,,,,,,,,,,,1,949.364696325661,520.890536410631
197,1539,,,,,,,,,,,1,949.364696325661,520.890536410631
198,1541,,,,,,,1,Mouse,Id:M;X:1146;Y:619,TestImage,,,
199,1548,,,,,,,,,,,1,949.364696325661,520.890536410631
200,1556,,,,,,,,,,,1,,
201,1564,,,,,,,,,,,1,,
202,1565,,,,,,,1,Mouse,Id:M;X:1138;Y:622,TestImage,,,
203,1573,,,,,,,,,,,1,,
204,1581,,,,,,,,,,,1,,
205,1589,,,,,,,,,,,1,,
206,1590,,,,,,,1,Mouse,Id:M;X:1126;Y:627,TestImage,,,
207,1598,,,,,,,,,,,1,770.117327749468,1052.9092037619
208,1606,,,,,,,,,,,1,770.117327749468,1052.9092037619
209,1614,,,,,,,1,Mouse,Id:M;X:1115;Y:631,TestImage,1,770.117327749468,1052.9092037619
210,1623,,,,,,,,,,,1,770.117327749468,1052.9092037619
211,1631,,,,,,,,,,,1,770.117327749468,1052.9092037619
212,1637,,,,,,,1,Mouse,Id:M;X:1101;Y:636,TestImage,,,
213,1639,,,,,,,,,,,1,770.117327749468,1052.9092037619
214,1648,,,,,,,,,,,1,770.117327749468,1052.9092037619
215,1656,,,,,,,,,,,1,770.117327749468,1052.9092037619
216,1662,,,,,,,1,Mouse,Id:M;X:1084;Y:650,TestImage,,,
217,1664,,,,,,,,,,,1,770.117327749468,1052.9092037619
218,1673,,,,,,,,,,,1,770.117327749468,1052.9092037619
219,1681,,,,,,,,,,,1,770.117327749468,1052.9092037619
220,1689,,,,,,,,,,,1,770.117327749468,1052.9092037619
221,1698,,,,,,,,,,,1,770.117327749468,1052.9092037619
222,1706,,,,,,,1,Mouse,Id:M;X:1072;Y:663,TestImage,1,770.117327749468,1052.9092037619
223,1714,,,,,,,,,,,1,770.117327749468,1052.9092037619
224,1723,,,,,,,,,,,1,770.117327749468,1052.9092037619
225,1731,,,,,,,,,,,1,770.117327749468,1052.9092037619
226,1734,,,,,,,1,Mouse,Id:M;X:1005;Y:756,TestImage,,,
227,1739,,,,,,,,,,,1,770.117327749468,1052.9092037619
228,1748,,,,,,,,,,,1,770.117327749468,1052.9092037619
229,1756,,,,,,,,,,,1,770.117327749468,1052.9092037619
230,1758,,,,,,,1,Mouse,Id:M;X:996;Y:784,TestImage,,,
231,1764,,,,,,,,,,,1,770.117327749468,1052.9092037619
232,1773,,,,,,,,,,,1,770.117327749468,1052.9092037619
233,1781,,,,,,,,,,,1,770.117327749468,1052.9092037619
234,1782,,,,,,,1,Mouse,Id:M;X:998;Y:796,TestImage,,,
235,1789,,,,,,,,,,,1,770.117327749468,1052.9092037619
236,1798,,,,,,,,,,,1,770.117327749468,1052.9092037619
237,1806,,,,,,,1,Mouse,Id:M;X:998;Y:800,TestImage,1,770.117327749468,1052.9092037619
238,1814,,,,,,,,,,,1,770.117327749468,1052.9092037619
239,1823,,,,,,,,,,,1,,
240,1831,,,,,,,,,,,1,,
241,1840,,,,,,,,,,,1,770.869210513659,1031.61994998076
242,1848,,,,,,,,,,,1,770.869210513659,1031.61994998076
243,1856,,,,,,,,,,,1,770.869210513659,1031.61994998076
244,1864,,,,,,,,,,,1,770.869210513659,1031.61994998076
245,1873,,,,,,,,,,,1,770.869210513659,1031.61994998076
246,1881,,,,,,,,,,,1,770.869210513659,1031.61994998076
247,1890,,,,,,,,,,,1,770.869210513659,1031.61994998076
248,1898,,,,,,,,,,,1,770.869210513659,1031.61994998076
249,1906,,,,,,,,,,,1,,
250,1914,,,,,,,,,,,1,,
251,1923,,,,,,,,,,,1,,
252,1931,,,,,,,,,,,1,,
253,1940,,,,,,,,,,,1,,
254,1948,,,,,,,,,,,1,,
255,1956,,,,,,,,,,,1,,
256,1964,,,,,,,,,,,1,,
257,1973,,,,,,,,,,,1,,
258,1981,,,,,,,,,,,1,,
259,1990,,,,,,,,,,,1,,
260,1998,,,,,,,,,,,1,,
261,2006,,,,,,,,,,,1,,
262,2014,,,,,,,,,,,1,,
263,2023,,,,,,,,,,,1,,
264,2031,,,,,,,,,,,1,,
265,2040,,,,,,,,,,,1,890.114348873905,664.541457389288
266,2048,,,,,,,,,,,1,890.114348873905,664.541457389288
267,2056,,,,,,,,,,,1,890.114348873905,664.541457389288
268,2064,,,,,,,,,,,1,890.114348873905,664.541457389288
269,2073,,,,,,,,,,,1,890.114348873905,664.541457389288
270,2081,,,,,,,,,,,1,890.114348873905,664.541457389288
271,2090,,,,,,,,,,,1,890.114348873905,664.541457389288
272,2098,,,,,,,,,,,1,890.114348873905,664.541457389288
273,2106,,,,,,,,,,,1,890.114348873905,664.541457389288
274,2114,,,,,,,,,,,1,890.114348873905,664.541457389288
275,2123,,,,,,,,,,,1,890.114348873905,664.541457389288
276,2131,,,,,,,,,,,1,890.114348873905,664.541457389288
277,2140,,,,,,,,,,,1,890.114348873905,664.541457389288
278,2148,,,,,,,,,,,1,890.114348873905,664.541457389288
279,2156,,,,,,,,,,,1,890.114348873905,664.541457389288
280,2164,,,,,,,,,,,1,890.114348873905,664.541457389288
281,2173,,,,,,,,,,,1,890.114348873905,664.541457389288
282,2181,,,,,,,,,,,1,890.114348873905,664.541457389288
283,2190,,,,,,,,,,,1,890.114348873905,664.541457389288
284,2198,,,,,,,,,,,1,890.114348873905,664.541457389288
285,2206,,,,,,,,,,,1,890.114348873905,664.541457389288
286,2214,,,,,,,,,,,1,890.114348873905,664.541457389288
287,2223,,,,,,,,,,,1,890.114348873905,664.541457389288
288,2231,,,,,,,,,,,1,890.114348873905,664.541457389288
289,2240,,,,,,,,,,,1,890.114348873905,664.541457389288
290,2248,,,,,,,,,,,1,,
291,2256,,,,,,,,,,,1,,
292,2264,,,,,,,,,,,1,911.081776826046,605.877757715733
293,2273,,,,,,,,,,,1,911.081776826046,605.877757715733
294,2281,,,,,,,,,,,1,911.081776826046,605.877757715733
295,2290,,,,,,,,,,,1,911.081776826046,605.877757715733
296,2298,,,,,,,,,,,1,911.081776826046,605.877757715733
297,2306,,,,,,,,,,,1,911.081776826046,605.877757715733
298,2314,,,,,,,,,,,1,911.081776826046,605.877757715733
299,2317,,,,,,,1,Mouse,Id:M;X:999;Y:800,TestImage,,,
300,2323,,,,,,,,,,,1,911.081776826046,605.877757715733
301,2331,,,,,,,,,,,1,911.081776826046,605.877757715733
302,2340,,,,,,,,,,,1,911.081776826046,605.877757715733
303,2342,,,,,,,1,Mouse,Id:M;X:1004;Y:800,TestImage,,,
304,2348,,,,,,,,,,,1,911.081776826046,605.877757715733
305,2356,,,,,,,,,,,1,911.081776826046,605.877757715733
306,2364,,,,,,,,,,,1,911.081776826046,605.877757715733
307,2366,,,,,,,1,Mouse,Id:M;X:1008;Y:797,TestImage,,,
308,2373,,,,,,,,,,,1,911.081776826046,605.877757715733
309,2381,,,,,,,,,,,1,911.081776826046,605.877757715733
310,2390,,,,,,,,,,,1,911.081776826046,605.877757715733
311,2398,,,,,,,1,Mouse,Id:M;X:1008;Y:796,TestImage,1,911.081776826046,605.877757715733
312,2406,,,,,,,,,,,1,911.081776826046,605.877757715733
313,2414,,,,,,,,,,,1,911.081776826046,605.877757715733
314,2421,,,,,,,1,Mouse,Id:M;X:1008;Y:795,TestImage,,,
315,2423,,,,,,,,,,,1,911.081776826046,605.877757715733
316,2431,,,,,,,,,,,1,911.081776826046,605.877757715733
317,2440,,,,,,,,,,,1,,
318,2448,,,,,,,,,,,1,,
319,2456,,,,,,,,,,,1,,
320,2464,,,,,,,,,,,1,,
321,2470,,,,,,,1,Mouse,Id:M;X:1007;Y:794,TestImage,,,
322,2473,,,,,,,,,,,1,,
323,2481,,,,,,,,,,,1,,
324,2490,,,,,,,,,,,1,,
325,2498,,,,,,,,,,,1,,
326,2502,,,,,,,1,Mouse,Id:M;X:1005;Y:794,TestImage,,,
327,2506,,,,,,,,,,,1,,
328,2514,,,,,,,,,,,1,,
329,2523,,,,,,,,,,,1,,
330,2531,,,,,,,,,,,1,847.653516594796,1034.8905630739
331,2540,,,,,,,,,,,1,847.653516594796,1034.8905630739
332,2542,,,,,,,1,Mouse,Id:M;X:1003;Y:794,TestImage,,,
333,2548,,,,,,,,,,,1,847.653516594796,1034.8905630739
334,2556,,,,,,,,,,,1,847.653516594796,1034.8905630739
335,2564,,,,,,,,,,,1,847.653516594796,1034.8905630739
336,2566,,,,,,,1,Mouse,Id:M;X:1001;Y:795,TestImage,,,
337,2573,,,,,,,,,,,1,847.653516594796,1034.8905630739
338,2581,,,,,,,,,,,1,847.653516594796,1034.8905630739
339,2590,,,,,,,1,Mouse,Id:M;X:999;Y:797,TestImage,1,847.653516594796,1034.8905630739
340,2598,,,,,,,,,,,1,847.653516594796,1034.8905630739
341,2606,,,,,,,,,,,1,847.653516594796,1034.8905630739
342,2614,,,,,,,1,Mouse,Id:M;X:997;Y:800,TestImage,1,847.653516594796,1034.8905630739
343,2623,,,,,,,,,,,1,847.653516594796,1034.8905630739
344,2631,,,,,,,,,,,1,847.653516594796,1034.8905630739
345,2637,,,,,,,1,Mouse,Id:M;X:996;Y:801,TestImage,,,
346,2640,,,,,,,,,,,1,847.653516594796,1034.8905630739
347,2648,,,,,,,,,,,1,847.653516594796,1034.8905630739
348,2656,,,,,,,,,,,1,847.653516594796,1034.8905630739
349,2662,,,,,,,1,Mouse,Id:M;X:996;Y:802,TestImage,,,
350,2664,,,,,,,,,,,1,847.653516594796,1034.8905630739
351,2673,,,,,,,,,,,1,847.653516594796,1034.8905630739
352,2681,,,,,,,,,,,1,847.653516594796,1034.8905630739
353,2690,,,,,,,,,,,1,847.653516594796,1034.8905630739
354,2694,,,,,,,1,Mouse,Id:M;X:996;Y:803,TestImage,,,
355,2698,,,,,,,,,,,1,847.653516594796,1034.8905630739
356,2706,,,,,,,,,,,1,847.653516594796,1034.8905630739
357,2714,,,,,,,,,,,1,847.653516594796,1034.8905630739
358,2717,,,,,,,1,Mouse,Id:M;X:996;Y:804,TestImage,,,
359,2723,,,,,,,,,,,1,847.653516594796,1034.8905630739
360,2731,,,,,,,,,,,1,847.653516594796,1034.8905630739
361,2740,,,,,,,,,,,1,847.653516594796,1034.8905630739
362,2742,,,,,,,1,Mouse,Id:M;X:994;Y:804,TestImage,,,
363,2748,,,,,,,,,,,1,847.653516594796,1034.8905630739
364,2756,,,,,,,,,,,1,847.653516594796,1034.8905630739
365,2764,,,,,,,,,,,1,847.653516594796,1034.8905630739
366,2765,,,,,,,1,Mouse,Id:M;X:989;Y:804,TestImage,,,
367,2773,,,,,,,,,,,1,847.653516594796,1034.8905630739
368,2781,,,,,,,,,,,1,847.653516594796,1034.8905630739
369,2789,,,,,,,1,Mouse,Id:M;X:987;Y:805,TestImage,,,
370,2790,,,,,,,,,,,1,847.653516594796,1034.8905630739
371,2798,,,,,,,,,,,1,847.653516594796,1034.8905630739
372,2806,,,,,,,,,,,1,847.653516594796,1034.8905630739
373,2814,,,,,,,1,Mouse,Id:M;X:985;Y:807,TestImage,1,847.653516594796,1034.8905630739
374,2823,,,,,,,,,,,1,847.653516594796,1034.8905630739
375,2831,,,,,,,,,,,1,847.653516594796,1034.8905630739
376,2837,,,,,,,1,Mouse,Id:M;X:979;Y:810,TestImage,,,
377,2840,,,,,,,,,,,1,,
378,2848,,,,,,,,,,,1,821.189404930628,1047.00761179986
379,2856,,,,,,,,,,,1,821.189404930628,1047.00761179986
380,2861,,,,,,,1,Mouse,Id:M;X:966;Y:813,TestImage,,,
381,2864,,,,,,,,,,,1,821.189404930628,1047.00761179986
382,2873,,,,,,,,,,,1,821.189404930628,1047.00761179986
383,2881,,,,,,,,,,,1,821.189404930628,1047.00761179986
384,2886,,,,,,,1,Mouse,Id:M;X:954;Y:819,TestImage,,,
385,2890,,,,,,,,,,,1,821.189404930628,1047.00761179986
386,2898,,,,,,,,,,,1,821.189404930628,1047.00761179986
387,2906,,,,,,,,,,,1,821.189404930628,1047.00761179986
388,2909,,,,,,,1,Mouse,Id:M;X:927;Y:826,TestImage,,,
389,2914,,,,,,,,,,,1,821.189404930628,1047.00761179986
390,2923,,,,,,,,,,,1,821.189404930628,1047.00761179986
391,2931,,,,,,,,,,,1,821.189404930628,1047.00761179986
392,2933,,,,,,,1,Mouse,Id:M;X:905;Y:832,TestImage,,,
393,2940,,,,,,,,,,,1,821.189404930628,1047.00761179986
394,2948,,,,,,,,,,,1,821.189404930628,1047.00761179986
395,2956,,,,,,,,,,,1,821.189404930628,1047.00761179986
396,2958,,,,,,,1,Mouse,Id:M;X:892;Y:839,TestImage,,,
397,2964,,,,,,,,,,,1,821.189404930628,1047.00761179986
398,2973,,,,,,,,,,,1,821.189404930628,1047.00761179986
399,2981,,,,,,,,,,,1,821.189404930628,1047.00761179986
400,2982,,,,,,,1,Mouse,Id:M;X:872;Y:847,TestImage,,,
401,2990,,,,,,,,,,,1,821.189404930628,1047.00761179986
402,2998,,,,,,,,,,,1,821.189404930628,1047.00761179986
403,3006,,,,,,,1,Mouse,Id:M;X:859;Y:853,TestImage,1,821.189404930628,1047.00761179986
404,3014,,,,,,,,,,,1,821.189404930628,1047.00761179986
405,3023,,,,,,,,,,,1,821.189404930628,1047.00761179986
406,3030,,,,,,,1,Mouse,Id:M;X:852;Y:857,TestImage,,,
407,3031,,,,,,,,,,,1,821.189404930628,1047.00761179986
408,3040,,,,,,,,,,,1,821.189404930628,1047.00761179986
409,3048,,,,,,,,,,,1,821.189404930628,1047.00761179986
410,3054,,,,,,,1,Mouse,Id:M;X:843;Y:861,TestImage,,,
411,3056,,,,,,,,,,,1,821.189404930628,1047.00761179986
412,3064,,,,,,,,,,,1,821.189404930628,1047.00761179986
413,3073,,,,,,,,,,,1,821.189404930628,1047.00761179986
414,3078,,,,,,,1,Mouse,Id:M;X:841;Y:865,TestImage,,,
415,3081,,,,,,,,,,,1,821.189404930628,1047.00761179986
416,3090,,,,,,,,,,,1,821.189404930628,1047.00761179986
417,3098,,,,,,,,,,,1,821.189404930628,1047.00761179986
418,3102,,,,,,,1,Mouse,Id:M;X:838;Y:869,TestImage,,,
419,3106,,,,,,,,,,,1,821.189404930628,1047.00761179986
420,3114,,,,,,,,,,,1,821.189404930628,1047.00761179986
421,3123,,,,,,,,,,,1,821.189404930628,1047.00761179986
422,3126,,,,,,,1,Mouse,Id:M;X:836;Y:872,TestImage,,,
423,3131,,,,,,,,,,,1,821.189404930628,1047.00761179986
424,3140,,,,,,,,,,,1,821.189404930628,1047.00761179986
425,3148,,,,,,,,,,,1,821.189404930628,1047.00761179986
426,3150,,,,,,,1,Mouse,Id:M;X:836;Y:876,TestImage,,,
427,3156,,,,,,,,,,,1,821.189404930628,1047.00761179986
428,3164,,,,,,,,,,,1,821.189404930628,1047.00761179986
429,3173,,,,,,,1,Mouse,Id:M;X:837;Y:879,TestImage,1,821.189404930628,1047.00761179986
430,3181,,,,,,,,,,,1,,
431,3190,,,,,,,,,,,1,,
432,3197,,,,,,,1,Mouse,Id:M;X:838;Y:884,TestImage,,,
433,3198,,,,,,,,,,,1,,
434,3206,,,,,,,,,,,1,,
435,3214,,,,,,,,,,,1,,
436,3221,,,,,,,1,Mouse,Id:M;X:839;Y:891,TestImage,,,
437,3223,,,,,,,,,,,1,,
438,3231,,,,,,,,,,,1,,
439,3240,,,,,,,,,,,1,,
440,3245,,,,,,,1,Mouse,Id:M;X:839;Y:905,TestImage,,,
441,3248,,,,,,,,,,,1,,
442,3256,,,,,,,,,,,1,,
443,3264,,,,,,,,,,,1,,
444,3270,,,,,,,1,Mouse,Id:M;X:838;Y:913,TestImage,,,
445,3273,,,,,,,,,,,1,,
446,3281,,,,,,,,,,,1,,
447,3290,,,,,,,,,,,1,,
448,3294,,,,,,,1,Mouse,Id:M;X:835;Y:919,TestImage,,,
449,3298,,,,,,,,,,,1,,
450,3306,,,,,,,,,,,1,,
451,3314,,,,,,,,,,,1,,
452,3318,,,,,,,1,Mouse,Id:M;X:833;Y:926,TestImage,,,
453,3323,,,,,,,,,,,1,,
454,3331,,,,,,,,,,,1,,
455,3340,,,,,,,,,,,1,,
456,3342,,,,,,,1,Mouse,Id:M;X:828;Y:935,TestImage,,,
457,3348,,,,,,,,,,,1,,
458,3356,,,,,,,,,,,1,,
459,3364,,,,,,,,,,,1,,
