"timestamp","U1","U2","U3","U4","U5","U6","U7","event_controller","event","U8","U9","x","y","corrected_y","corrected_x"
54304,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54312,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54320,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54329,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54337,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54345,,"","",,"","",1,"Mouse","Id:M;X:245;Y:426","TestImage",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54354,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54362,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54370,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54379,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54387,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54395,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54404,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54412,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54420,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54429,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54437,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54445,,"","",,"","",,"","","",1,146.605640377219,488.230523179297,-385.230523179297,146.605640377219
54487,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54495,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54504,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54512,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54520,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54529,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54537,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54545,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54554,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54562,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54570,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54579,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54587,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54595,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54604,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54612,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54620,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54629,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54637,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54645,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54654,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54662,,"","",,"","",,"","","",1,158.650106921832,446.230466517273,-343.230466517273,158.650106921832
54695,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54704,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54712,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54720,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54729,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54737,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54745,,"","",,"","",1,"Mouse","Id:M;X:179;Y:472","TestImage",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54754,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54762,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54770,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54779,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54787,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54795,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54804,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54812,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54820,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54829,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54837,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54845,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54854,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54862,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54870,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54879,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54887,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54895,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54904,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54912,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54920,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54929,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54937,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54945,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54954,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54962,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54970,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54979,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54987,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
54995,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55004,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55012,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55020,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55029,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55037,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55045,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55054,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55062,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55070,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55079,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55087,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55095,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55104,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55112,,"","",,"","",,"","","",1,134.166383030971,494.915855321232,-391.915855321232,134.166383030971
55195,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55204,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55212,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55220,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55229,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55237,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55245,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55254,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55262,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55270,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55279,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55287,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55295,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55304,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55312,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55320,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55329,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55337,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55345,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55354,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55362,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55370,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55379,,"","",,"","",,"","","",1,586.748792863239,480.641976426832,-377.641976426832,586.748792863239
55529,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55537,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55545,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55554,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55562,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55570,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55579,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55587,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55595,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55604,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55612,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55620,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55629,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55637,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55645,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55654,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55662,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55670,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55679,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55687,,"","",,"","",,"","","",1,141.527250382372,481.909909557522,-378.909909557522,141.527250382372
55779,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55787,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55795,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55804,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55812,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55820,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55829,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55837,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55845,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55854,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55862,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55870,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55879,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55887,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55895,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55904,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55912,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55920,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55929,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55937,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55945,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55954,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55962,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55970,,"","",,"","",1,"Mouse","Id:M;X:138;Y:481","TestImage",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55979,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55987,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
55995,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56004,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56012,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56020,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56029,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56037,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56045,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56054,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56062,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56070,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56079,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56087,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56095,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56104,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56112,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56120,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56129,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56137,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56145,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56154,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56162,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56170,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56179,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56187,,"","",,"","",,"","","",1,115.309317283839,478.41901729198,-375.41901729198,115.309317283839
56345,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56354,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56362,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56370,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56379,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56387,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56395,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56404,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56412,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56420,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56429,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56437,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56445,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56454,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56462,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56470,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56479,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56487,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56495,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56504,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56512,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56520,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56529,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56537,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56545,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56554,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56562,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56570,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56579,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56587,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56595,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56604,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56612,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56620,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56629,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56637,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56645,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56654,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56662,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56670,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56679,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56687,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56695,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56704,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56712,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56720,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56729,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56737,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56745,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56754,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56762,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56770,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56779,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
56787,,"","",,"","",,"","","",1,145.258423801767,468.378173453518,-365.378173453518,145.258423801767
57162,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57170,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57179,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57187,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57195,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57204,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57212,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57220,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57229,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57237,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57245,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57254,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57262,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
57270,,"","",,"","",,"","","",1,1098.61538494678,786.807716167912,-683.807716167912,1098.61538494678
